Local motif clustering. build: 12:03:51, Jun 24 2019. Time: 19:57:24 [Mar 27 2019]
==================================================================================
Directed graph? (-d:)=Yes
Input graph file (-i:)=/home/dhh/soltesz-lab/losonczy-ca3-collab/v2-3232021/graph.txt
Motif type (-m:)=m5
Seed (-s:)=96
alpha (-a:)=0.98
eps (-e:)=0.0001
Size	NodeId	Conductance
1	96	1.0000000
2	91	0.8333333
3	29	0.7391304
4	19	0.7083333
5	46	0.7714286
6	97	0.7592593
7	93	0.6779661
8	95	0.6562500
9	127	0.6666667
10	76	0.6190476
11	10	0.5638298
12	32	0.5625000
13	102	0.5567010
14	92	0.5353535
15	11	0.5148515
16	26	0.5000000
17	14	0.4500000
18	49	0.4426230
19	33	0.4240000
20	18	0.4142857
21	121	0.4027778
22	89	0.3945578
23	36	0.3918919
24	30	0.3866667
25	51	0.3815790
26	7	0.3790850
27	90	0.3607595
28	70	0.3540373
29	58	0.3536585
30	38	0.3333333
31	6	0.3181818
32	88	0.3111111
33	21	0.3038674
34	125	0.3021978
35	124	0.2950820
36	44	0.2984293
37	100	0.2953368
38	57	0.2994924
39	27	0.2926829
40	9	0.2884615
41	59	0.2769953
42	4	0.2777778
43	68	0.2739726
44	39	0.2657658
45	73	0.2478261
	Global minimun!!!
46	23	0.2510638
47	83	0.2478261
	First local minimun!!!
48	74	0.2924528
49	12	0.2918660
50	75	0.2931937
51	31	0.2894737
52	54	0.2903226
53	20	0.3111111
54	61	0.3313253
55	66	0.3856209
56	119	0.4154930
57	79	0.4100719
58	107	0.4060150
59	3	0.4180328
60	81	0.4117647
61	35	0.4054054
62	48	0.4128440
63	86	0.4074074
64	112	0.4000000
65	123	0.4193548
66	1	0.4239130
67	0	0.4175824
68	98	0.4090909
69	56	0.4324324
70	72	0.4225352
71	85	0.4411765
72	34	0.4242424
73	22	0.4153846
74	103	0.4285714
75	8	0.4262295
76	82	0.4035088
77	113	0.3653846
78	110	0.3260870
79	15	0.3181818
80	13	0.3023256
81	129	0.2857143
82	120	0.2750000
83	108	0.2564103
84	77	0.2631579
85	116	0.2702703
86	122	0.2500000
87	42	0.3448276
88	60	0.5500000
89	45	0.6666667
90	50	0.6666667
91	2	0.5000000
92	105	0.7500000
93	5	0.6666667
94	62	0.5000000
95	87	1.0000000
96	55	1.0000000
Size of Cluster: 47.

run time: 0.19s (19:57:24)
