Local motif clustering. build: 12:03:51, Jun 24 2019. Time: 19:57:22 [Mar 27 2019]
==================================================================================
Directed graph? (-d:)=Yes
Input graph file (-i:)=/home/dhh/soltesz-lab/losonczy-ca3-collab/v2-3232021/graph.txt
Motif type (-m:)=m5
Seed (-s:)=85
alpha (-a:)=0.98
eps (-e:)=0.0001
Size	NodeId	Conductance
1	85	1.0000000
2	105	0.8000000
3	87	0.6666667
4	55	0.4285714
5	110	0.4615385
6	13	0.4285714
	First local minimun!!!
7	23	0.5263158
8	61	0.5454546
9	48	0.5428572
10	98	0.5263158
11	127	0.5769231
12	77	0.5660377
13	12	0.5535714
14	36	0.5438597
15	57	0.5081967
16	81	0.4687500
17	92	0.4545455
18	11	0.4411765
19	74	0.4186046
20	75	0.3750000
21	51	0.3679245
22	82	0.3636364
23	86	0.3513514
24	66	0.3790323
25	35	0.3484848
26	46	0.3286713
27	22	0.3263889
28	72	0.3129252
29	83	0.2948718
30	4	0.2893082
31	73	0.2994012
32	49	0.2899408
33	54	0.2832370
34	3	0.2500000
35	34	0.2419355
36	27	0.2371134
37	60	0.2561576
38	39	0.2524272
39	44	0.2289720
40	56	0.2149123
41	70	0.2121212
42	96	0.2136752
43	30	0.2118644
	Global minimun!!!
44	42	0.2164502
45	68	0.2280702
46	6	0.2376682
47	50	0.2409091
48	79	0.2442396
49	45	0.2296651
50	62	0.2259615
51	5	0.2222222
52	88	0.2266010
53	2	0.2150000
54	76	0.2268041
55	123	0.2472527
56	21	0.2430939
57	58	0.2471910
58	116	0.2485876
59	122	0.2443182
60	8	0.2528736
61	18	0.2893082
62	108	0.2911392
63	120	0.2884615
64	112	0.2941177
65	95	0.2972973
66	107	0.3028169
67	29	0.3600000
68	119	0.3508772
69	91	0.3333333
70	32	0.3302752
71	7	0.3333333
72	129	0.3364486
73	15	0.3333333
74	14	0.4044944
75	113	0.4285714
76	93	0.4430380
77	20	0.4246575
78	125	0.4305556
79	124	0.4225352
80	38	0.4062500
81	121	0.4666667
82	19	0.4576271
83	10	0.5306122
84	59	0.6136364
85	89	0.6585366
86	97	0.7272727
87	33	0.7894737
88	90	0.7857143
89	26	0.7272727
90	103	0.7777778
91	9	0.8333333
92	100	0.7500000
93	102	0.6666667
94	31	0.5000000
95	1	1.0000000
96	0	1.0000000
Size of Cluster: 6.

run time: 0.19s (19:57:22)
