Local motif clustering. build: 12:03:51, Jun 24 2019. Time: 19:57:26 [Mar 27 2019]
==================================================================================
Directed graph? (-d:)=Yes
Input graph file (-i:)=/home/dhh/soltesz-lab/losonczy-ca3-collab/v2-3232021/graph.txt
Motif type (-m:)=m5
Seed (-s:)=102
alpha (-a:)=0.98
eps (-e:)=0.0001
Size	NodeId	Conductance
1	102	1.0000000
2	90	0.8333333
3	97	0.8000000
4	89	0.7142857
5	121	0.6250000
6	68	0.6285715
7	10	0.5111111
8	26	0.4791667
9	112	0.4901961
10	100	0.4716981
11	93	0.4655173
12	119	0.4637681
13	33	0.4444444
14	7	0.4383562
15	51	0.4266667
16	38	0.4146341
17	14	0.3775510
18	79	0.3663366
19	29	0.3389831
20	6	0.3333333
21	19	0.3225806
22	8	0.3174603
23	96	0.3100775
24	18	0.2777778
25	9	0.2721089
26	91	0.2533333
27	32	0.2500000
28	44	0.2562500
29	107	0.2349398
30	59	0.2339181
31	48	0.2312139
32	124	0.2298851
33	125	0.2228571
34	4	0.2191011
35	31	0.2122905
36	54	0.2131148
37	21	0.2119565
38	39	0.2085561
39	103	0.2116402
40	1	0.2105263
41	0	0.2041885
42	73	0.1909548
43	27	0.1690821
44	88	0.1611374
45	76	0.1612903
46	20	0.1659193
47	82	0.1674009
48	12	0.1608696
49	95	0.1531915
	Global minimun!!!
	First local minimun!!!
50	57	0.1617021
51	58	0.1637931
52	30	0.1652174
53	98	0.1629956
54	81	0.1607143
55	113	0.1643836
56	61	0.1804878
57	83	0.1887755
58	123	0.2119565
59	70	0.2099448
60	15	0.2067039
61	66	0.2349398
62	129	0.2303030
63	110	0.2264151
64	13	0.2215190
65	46	0.2517007
66	49	0.2413793
67	36	0.2361111
68	3	0.2706767
69	34	0.2595420
70	75	0.3274336
71	74	0.3894737
72	56	0.3827161
73	127	0.4179105
74	120	0.4153846
75	35	0.4035088
76	86	0.3928571
77	72	0.3773585
78	11	0.3529412
79	92	0.3265306
80	42	0.4047619
81	85	0.4102564
82	60	0.6333333
83	108	0.6206896
84	22	0.6071429
85	23	0.5652174
86	116	0.5909091
87	122	0.5714286
88	45	0.6923077
89	77	0.6666667
90	2	0.5555556
91	5	0.5000000
92	50	0.4000000
93	62	0.2500000
94	105	0.5000000
95	87	1.0000000
96	55	1.0000000
Size of Cluster: 49.

run time: 0.17s (19:57:26)
