Local motif clustering. build: 12:03:51, Jun 24 2019. Time: 19:57:03 [Mar 27 2019]
==================================================================================
Directed graph? (-d:)=Yes
Input graph file (-i:)=/home/dhh/soltesz-lab/losonczy-ca3-collab/v2-3232021/graph.txt
Motif type (-m:)=m5
Seed (-s:)=2
alpha (-a:)=0.98
eps (-e:)=0.0001
Size	NodeId	Conductance
1	2	1.0000000
2	45	0.8181818
3	60	0.6000000
4	5	0.5238096
5	42	0.3571429
6	62	0.3448276
7	50	0.2500000
8	77	0.2424242
	First local minimun!!!
9	35	0.2926829
10	88	0.3111111
11	23	0.3400000
12	82	0.3703704
13	56	0.4558823
14	32	0.4428571
15	122	0.4366197
16	116	0.4166667
17	107	0.4358974
18	74	0.4687500
19	108	0.4639175
20	3	0.4537037
21	127	0.4180328
22	120	0.4032258
23	8	0.3968254
24	75	0.3194444
25	72	0.2993197
26	86	0.2905405
27	22	0.2818792
28	92	0.2715232
29	11	0.2614379
30	119	0.2621951
31	83	0.2543353
32	66	0.2580645
33	46	0.2335025
34	4	0.2300000
35	58	0.2216749
36	34	0.2146342
37	33	0.2163462
38	85	0.2180095
39	79	0.2102804
40	12	0.2165899
41	123	0.2096070
42	113	0.2051282
43	112	0.1940928
	Global minimun!!!
44	70	0.1965812
45	36	0.1974249
46	49	0.1948052
47	61	0.2119816
48	38	0.2238095
49	76	0.2352941
50	27	0.2653061
51	39	0.2694300
52	68	0.2789474
53	129	0.2804233
54	110	0.2786885
55	15	0.2762431
56	44	0.2890173
57	96	0.3000000
58	54	0.3132530
59	13	0.3090909
60	95	0.3125000
61	18	0.3517241
62	20	0.3525180
63	103	0.3503650
64	73	0.3255814
65	81	0.3333333
66	30	0.3387097
67	29	0.4112149
68	90	0.4411765
69	57	0.4387755
70	14	0.4634146
71	48	0.4625000
72	98	0.4415585
73	26	0.4594595
74	100	0.4722222
75	91	0.4492754
76	121	0.4769231
77	93	0.4833333
78	19	0.4745763
79	51	0.4912281
80	125	0.5000000
81	124	0.4909091
82	105	0.5094340
83	59	0.5833333
84	97	0.6896552
85	6	0.7916667
86	9	0.8095238
87	21	0.8000000
88	102	0.7894737
89	89	0.8125000
90	10	0.6666667
91	31	0.6000000
92	7	0.5000000
93	87	0.6666667
94	55	0.5000000
95	1	1.0000000
96	0	1.0000000
Size of Cluster: 8.

run time: 0.19s (19:57:03)
