Local motif clustering. build: 12:03:51, Jun 24 2019. Time: 19:57:25 [Mar 27 2019]
==================================================================================
Directed graph? (-d:)=Yes
Input graph file (-i:)=/home/dhh/soltesz-lab/losonczy-ca3-collab/v2-3232021/graph.txt
Motif type (-m:)=m5
Seed (-s:)=97
alpha (-a:)=0.98
eps (-e:)=0.0001
Size	NodeId	Conductance
1	97	1.0000000
2	102	0.9500000
3	26	0.8695652
4	121	0.7777778
5	10	0.5945946
6	89	0.5500000
7	90	0.4666667
8	93	0.4600000
9	33	0.4339623
10	100	0.4181818
11	51	0.4035088
12	7	0.3965517
13	14	0.4324324
14	29	0.3846154
15	6	0.3750000
16	38	0.3495146
17	19	0.3365385
18	96	0.3271028
19	91	0.3090909
20	32	0.3035714
21	44	0.3083333
22	9	0.3008130
23	68	0.3095238
24	18	0.2907801
25	21	0.2887324
26	119	0.2679739
27	31	0.2662338
28	59	0.2578616
29	79	0.2592593
30	112	0.2484848
31	103	0.2514970
32	124	0.2500000
33	125	0.2426036
34	76	0.2400000
35	88	0.2346369
36	73	0.2299465
37	27	0.2102564
38	54	0.2010050
39	20	0.2048780
40	12	0.1971154
41	107	0.1869159
42	1	0.1860465
43	0	0.1805556
44	95	0.1719457
45	39	0.1607143
46	57	0.1666667
47	4	0.1645022
48	8	0.1587983
49	30	0.1574468
50	48	0.1561181
	Global minimun!!!
	First local minimun!!!
51	81	0.1581197
52	113	0.1615721
53	58	0.1637168
54	98	0.1569507
55	83	0.1635514
56	70	0.1611374
57	61	0.1878173
58	82	0.1865285
59	123	0.2099448
60	15	0.2067039
61	129	0.2022472
62	49	0.2102273
63	13	0.2114286
64	110	0.2071006
65	36	0.2083333
66	46	0.2356688
67	66	0.2361111
68	3	0.2706767
69	75	0.3391304
70	34	0.3274336
71	74	0.3894737
72	56	0.3827161
73	127	0.4179105
74	120	0.4153846
75	35	0.4035088
76	86	0.3928571
77	92	0.3703704
78	11	0.3461539
79	72	0.3265306
80	85	0.3260870
81	108	0.3111111
82	22	0.2954545
83	42	0.3783784
84	23	0.3437500
85	60	0.5652174
86	122	0.5909091
87	116	0.5714286
88	45	0.6923077
89	77	0.6666667
90	2	0.5555556
91	50	0.5000000
92	5	0.4000000
93	105	0.6666667
94	62	0.5000000
95	55	1.0000000
96	87	1.0000000
Size of Cluster: 50.

run time: 0.19s (19:57:25)
