Local motif clustering. build: 12:03:51, Jun 24 2019. Time: 19:57:15 [Mar 27 2019]
==================================================================================
Directed graph? (-d:)=Yes
Input graph file (-i:)=/home/dhh/soltesz-lab/losonczy-ca3-collab/v2-3232021/graph.txt
Motif type (-m:)=m5
Seed (-s:)=56
alpha (-a:)=0.98
eps (-e:)=0.0001
Size	NodeId	Conductance
1	56	1.0000000
2	116	0.9333333
3	122	0.8125000
4	108	0.7647059
5	120	0.6315789
6	113	0.5833333
7	3	0.6000000
8	66	0.5416667
9	123	0.4833333
10	34	0.4354839
11	103	0.4218750
12	46	0.4000000
13	58	0.3846154
14	129	0.3797468
15	45	0.4022988
16	15	0.3820225
17	49	0.3626374
18	20	0.3195876
19	42	0.3269231
20	36	0.3238095
21	72	0.3240741
22	5	0.3211009
23	2	0.3035714
24	100	0.2982456
25	75	0.3333333
26	50	0.3333333
27	60	0.2916667
28	11	0.2945206
29	92	0.2972973
30	22	0.2953020
31	62	0.2866667
32	30	0.2828947
33	86	0.2810458
34	74	0.2514620
35	95	0.2500000
36	35	0.2282609
37	127	0.1818182
38	61	0.1933962
39	77	0.1924883
40	23	0.1697248
41	112	0.1719457
42	82	0.1644444
43	54	0.1659389
44	70	0.1637931
45	13	0.1630901
46	110	0.1617021
	Global minimun!!!
	First local minimun!!!
47	59	0.1739130
48	4	0.1762114
49	85	0.1696429
50	76	0.1697248
51	83	0.1770335
52	21	0.1778846
53	96	0.1853659
54	79	0.1831683
55	38	0.2153846
56	107	0.2275132
57	57	0.2378378
58	1	0.2391304
59	0	0.2349727
60	14	0.2934132
61	31	0.2951807
62	8	0.2987805
63	9	0.2857143
64	81	0.2848101
65	12	0.2903226
66	88	0.3046358
67	119	0.3000000
68	51	0.3043478
69	73	0.3384615
70	44	0.3360656
71	121	0.3559322
72	6	0.3716814
73	91	0.3909091
74	29	0.4516129
75	89	0.4777778
76	19	0.4719101
77	98	0.4883721
78	10	0.5394737
79	105	0.5540541
80	27	0.5757576
81	90	0.6229508
82	97	0.6190476
83	93	0.5945946
84	48	0.6285715
85	32	0.6363636
86	7	0.6250000
87	18	0.7647059
88	39	0.7142857
89	68	0.6363636
90	102	0.6000000
91	33	0.7142857
92	26	0.5000000
93	55	0.6666667
94	87	0.5000000
95	124	1.0000000
96	125	1.0000000
Size of Cluster: 46.

run time: 0.19s (19:57:15)
