Local motif clustering. build: 12:03:51, Jun 24 2019. Time: 19:57:27 [Mar 27 2019]
==================================================================================
Directed graph? (-d:)=Yes
Input graph file (-i:)=/home/dhh/soltesz-lab/losonczy-ca3-collab/v2-3232021/graph.txt
Motif type (-m:)=m5
Seed (-s:)=107
alpha (-a:)=0.98
eps (-e:)=0.0001
Size	NodeId	Conductance
1	107	1.0000000
2	8	0.8750000
3	119	0.6842105
4	39	0.6818182
5	38	0.6206896
6	58	0.5937500
7	68	0.5714286
8	18	0.5200000
9	125	0.5098040
10	124	0.4807692
11	82	0.4642857
12	42	0.5079365
13	112	0.5000000
14	90	0.4788733
15	48	0.4657534
16	35	0.4814815
17	9	0.4880952
18	27	0.4782609
19	14	0.4629630
20	79	0.4594595
21	98	0.4473684
22	2	0.4444444
23	60	0.4285714
24	93	0.4351145
25	102	0.4318182
26	31	0.4285714
27	59	0.4130435
28	33	0.4184397
29	26	0.4097222
30	73	0.4013158
31	45	0.3687500
32	19	0.3664596
33	50	0.3475610
34	88	0.3392857
35	97	0.3208556
36	5	0.3138298
37	29	0.2780488
38	62	0.2718447
39	91	0.2631579
40	89	0.2547170
41	54	0.2453704
42	32	0.2339450
43	0	0.2328767
44	1	0.2272727
45	121	0.2187500
46	44	0.2068966
47	10	0.1853448
48	6	0.1850220
49	12	0.1830357
	Global minimun!!!
	First local minimun!!!
50	83	0.1860465
51	96	0.1839623
52	4	0.1866029
53	77	0.1875000
54	7	0.1835749
55	46	0.2295918
56	81	0.2331606
57	51	0.2356021
58	76	0.2486486
59	57	0.2486188
60	3	0.2941177
61	61	0.3205128
62	74	0.3985507
63	56	0.4596774
64	21	0.4634146
65	127	0.5045872
66	66	0.5312500
67	95	0.5494506
68	75	0.5479452
69	36	0.5416667
70	30	0.5428572
71	110	0.5625000
72	100	0.5806451
73	23	0.5614035
74	49	0.5454546
75	70	0.5192308
76	11	0.5000000
77	92	0.4791667
78	20	0.5952381
79	13	0.5853658
80	86	0.5750000
81	72	0.5675676
82	123	0.6000000
83	34	0.5652174
84	22	0.5454546
85	85	0.5263158
86	116	0.5555556
87	122	0.5294118
88	108	0.5625000
89	120	0.5714286
90	113	0.5555556
91	103	0.4285714
92	15	0.4000000
93	129	0.2500000
94	105	0.5000000
95	87	1.0000000
96	55	1.0000000
Size of Cluster: 49.

run time: 0.19s (19:57:27)
