Local motif clustering. build: 12:03:51, Jun 24 2019. Time: 19:57:21 [Mar 27 2019]
==================================================================================
Directed graph? (-d:)=Yes
Input graph file (-i:)=/home/dhh/soltesz-lab/losonczy-ca3-collab/v2-3232021/graph.txt
Motif type (-m:)=m5
Seed (-s:)=82
alpha (-a:)=0.98
eps (-e:)=0.0001
Size	NodeId	Conductance
1	82	1.0000000
2	8	0.8333333
3	119	0.7058824
4	60	0.7307692
5	61	0.7750000
6	107	0.7173913
7	62	0.7021276
8	112	0.6800000
9	5	0.6666667
10	13	0.6538461
11	66	0.6461539
12	68	0.6323529
13	50	0.6056338
14	2	0.5945946
15	77	0.5866666
16	45	0.5180723
17	36	0.5119048
18	42	0.4505495
19	110	0.4226804
20	74	0.4782609
21	79	0.4661017
22	57	0.4590164
23	90	0.4488189
24	85	0.4384615
25	34	0.4318182
26	48	0.4253731
27	23	0.4100719
28	38	0.4109589
29	81	0.4026846
30	22	0.4000000
31	4	0.3856209
32	35	0.3664596
33	51	0.3619632
34	86	0.3597561
35	3	0.3485714
36	72	0.3314607
37	18	0.3419689
38	12	0.3418367
39	54	0.3350000
40	98	0.3251232
41	46	0.3271028
42	56	0.3026316
43	58	0.2900433
44	49	0.2832618
45	39	0.2754237
46	127	0.2767857
47	92	0.2702703
48	11	0.2636364
49	75	0.2524753
	Global minimun!!!
	First local minimun!!!
50	73	0.2680412
51	88	0.2789474
52	105	0.2819149
53	123	0.3011364
54	102	0.3028571
55	125	0.3045977
56	124	0.3005780
57	14	0.3630573
58	27	0.3624161
59	6	0.3819444
60	83	0.3777778
61	116	0.3805970
62	122	0.3759398
63	121	0.3953488
64	108	0.3984375
65	30	0.3968254
66	120	0.3951613
67	44	0.3793103
68	95	0.4144144
69	29	0.5106383
70	76	0.5113636
71	89	0.5411765
72	70	0.5243902
73	32	0.5250000
74	96	0.5324675
75	87	0.5394737
76	55	0.5333334
77	93	0.5428572
78	97	0.5882353
79	21	0.5800000
80	129	0.5918368
81	15	0.5957447
82	19	0.5869565
83	91	0.5581396
84	33	0.5750000
85	9	0.6216216
86	20	0.6774194
87	113	0.7307692
88	10	0.6875000
89	59	0.8181818
90	26	0.7500000
91	7	0.7142857
92	100	0.8000000
93	31	0.7500000
94	103	0.5000000
95	0	1.0000000
96	1	1.0000000
Size of Cluster: 49.

run time: 0.19s (19:57:21)
