Local motif clustering. build: 12:03:51, Jun 24 2019. Time: 19:56:04 [Mar 27 2019]
==================================================================================
Directed graph? (-d:)=Yes
Input graph file (-i:)=/home/dhh/soltesz-lab/losonczy-ca3-collab/v2-3232021/graph.txt
Motif type (-m:)=m5
Seed (-s:)=23
alpha (-a:)=0.98
eps (-e:)=0.0001
Size	NodeId	Conductance
1	23	1.0000000
2	77	0.8333333
3	85	0.8000000
4	127	0.7200000
5	60	0.7352941
6	74	0.6851852
7	92	0.6428571
8	11	0.6034483
9	75	0.5250000
10	86	0.5061728
11	62	0.5000000
12	5	0.4939759
13	22	0.4880952
14	50	0.4712644
15	35	0.4166667
16	105	0.4183674
17	72	0.3960396
18	45	0.3669725
19	4	0.3571429
20	42	0.3193277
21	55	0.3166667
22	87	0.3057851
23	2	0.2800000
24	83	0.2592593
25	82	0.2702703
26	110	0.2792208
27	70	0.2608696
28	46	0.2790698
29	3	0.2677596
30	76	0.2447917
31	79	0.2410256
32	61	0.2274881
33	13	0.2216981
34	36	0.2159624
35	88	0.2175926
36	96	0.2191781
37	56	0.2103004
38	8	0.2067510
39	49	0.2074689
40	66	0.1940928
41	58	0.1914894
	Global minimun!!!
	First local minimun!!!
42	81	0.1982759
43	34	0.1956522
44	44	0.2117117
45	12	0.2100457
46	123	0.2270531
47	53	0.2233010
48	57	0.2227723
49	116	0.2238806
50	122	0.2200000
51	91	0.2233503
52	95	0.2187500
53	108	0.2198953
54	51	0.2180851
55	32	0.2192513
56	107	0.2362637
57	27	0.2514286
58	120	0.2485549
59	98	0.2470588
60	73	0.2530864
61	30	0.2562500
62	119	0.2885906
63	112	0.2808219
64	54	0.2816902
65	48	0.2857143
66	29	0.3280000
67	129	0.3306452
68	9	0.3500000
69	15	0.3474576
70	113	0.3628319
71	39	0.3636364
72	121	0.3962264
73	20	0.4000000
74	93	0.4166667
75	38	0.4395604
76	14	0.4605263
77	18	0.4545455
78	59	0.4754098
79	21	0.4833333
80	19	0.4745763
81	68	0.4642857
82	6	0.4901961
83	31	0.4800000
84	103	0.4791667
85	97	0.7241379
86	90	0.7500000
87	100	0.7272727
88	10	0.7500000
89	89	0.6666667
90	7	0.6250000
91	125	0.7142857
92	124	0.6666667
93	0	0.8000000
94	1	0.7500000
95	102	0.6666667
96	26	1.0000000
97	33	1.0000000
Size of Cluster: 41.

run time: 0.17s (19:56:04)
