Local motif clustering. build: 12:03:51, Jun 24 2019. Time: 19:56:03 [Mar 27 2019]
==================================================================================
Directed graph? (-d:)=Yes
Input graph file (-i:)=/home/dhh/soltesz-lab/losonczy-ca3-collab/v2-3232021/graph.txt
Motif type (-m:)=m5
Seed (-s:)=22
alpha (-a:)=0.98
eps (-e:)=0.0001
Size	NodeId	Conductance
1	22	1.0000000
2	72	0.7500000
3	74	0.8333333
4	86	0.8000000
5	3	0.7500000
6	75	0.6034483
7	11	0.6000000
8	92	0.5967742
9	4	0.5846154
10	23	0.5571429
11	127	0.4235294
12	35	0.3829787
13	79	0.3711340
14	82	0.3818182
15	76	0.3613445
16	77	0.3583333
17	70	0.3149606
18	34	0.3178295
19	46	0.3214286
20	83	0.3000000
21	85	0.2922078
22	56	0.2976190
23	66	0.2747253
24	42	0.2804233
25	61	0.2634146
26	36	0.2572815
27	123	0.2477064
28	45	0.2433628
29	116	0.2422908
30	122	0.2368421
31	50	0.2337662
32	8	0.2297872
33	58	0.2236287
34	108	0.2226891
35	60	0.2040816
36	120	0.2016461
37	53	0.2024793
38	95	0.2025317
39	5	0.1991525
40	49	0.1982759
41	2	0.1885965
42	62	0.1850220
	Global minimun!!!
	First local minimun!!!
43	96	0.1919643
44	13	0.1928251
45	110	0.1889401
46	112	0.1915888
47	54	0.2000000
48	91	0.1980676
49	129	0.1990291
50	15	0.1960784
51	113	0.2010050
52	44	0.2251309
53	81	0.2287234
54	57	0.2282609
55	20	0.2247191
56	121	0.2413793
57	107	0.2603550
58	30	0.2634731
59	38	0.2901235
60	119	0.2980132
61	88	0.3108108
62	29	0.3609022
63	12	0.3615385
64	51	0.3622047
65	73	0.3865546
66	105	0.3931624
67	9	0.4159292
68	14	0.4285714
69	93	0.4361702
70	103	0.4347826
71	27	0.4470588
72	32	0.4404762
73	59	0.4556962
74	98	0.4605263
75	19	0.4533333
76	100	0.4520548
77	31	0.4444444
78	21	0.4507042
79	48	0.4637681
80	6	0.5000000
81	18	0.5185185
82	39	0.4901961
83	97	0.6875000
84	90	0.7407407
85	55	0.7692308
86	87	0.7600000
87	68	0.7272727
88	89	0.7368421
89	10	0.6666667
90	0	0.7500000
91	1	0.7142857
92	102	0.6666667
93	7	0.6000000
94	26	0.6666667
95	33	0.5000000
96	124	1.0000000
97	125	1.0000000
Size of Cluster: 42.

run time: 0.17s (19:56:04)
