Local motif clustering. build: 12:03:51, Jun 24 2019. Time: 19:56:04 [Mar 27 2019]
==================================================================================
Directed graph? (-d:)=Yes
Input graph file (-i:)=/home/dhh/soltesz-lab/losonczy-ca3-collab/v2-3232021/graph.txt
Motif type (-m:)=m5
Seed (-s:)=26
alpha (-a:)=0.98
eps (-e:)=0.0001
Size	NodeId	Conductance
1	26	1.0000000
2	33	0.6666667
	First local minimun!!!
3	97	0.8181818
4	10	0.6250000
5	102	0.6060606
6	7	0.5882353
7	121	0.5263158
8	89	0.4878049
9	90	0.4130435
10	93	0.4000000
11	100	0.3846154
12	6	0.3684210
13	14	0.4027778
14	38	0.3636364
15	29	0.3260870
16	19	0.3118280
17	51	0.3125000
18	96	0.3030303
19	21	0.3000000
20	44	0.3055556
21	9	0.2946429
22	32	0.2920354
23	20	0.3025210
24	103	0.2975207
25	59	0.2936508
26	91	0.2868217
27	31	0.2769231
28	79	0.2857143
29	68	0.2941177
30	119	0.2857143
31	112	0.2733333
32	30	0.2697369
33	4	0.2645161
34	1	0.2628205
35	0	0.2547771
36	54	0.2608696
37	95	0.2590362
38	73	0.2586207
39	18	0.2391304
40	12	0.2406417
41	76	0.2397959
42	113	0.2338308
43	57	0.2390244
44	107	0.2285714
45	88	0.2253521
46	27	0.2090909
47	125	0.2081448
48	124	0.2027027
49	81	0.2000000
50	39	0.1885965
51	8	0.1853448
52	15	0.1880342
53	48	0.1864407
54	123	0.1803279
	Global minimun!!!
55	83	0.1923077
56	49	0.2043478
57	61	0.2429907
58	98	0.2369668
59	129	0.2333333
60	70	0.2413793
61	82	0.2368421
62	58	0.2446809
63	3	0.3050847
64	46	0.3313253
65	66	0.3223684
66	35	0.3706294
67	53	0.3661972
68	36	0.3617021
69	34	0.3525180
70	75	0.3931624
71	13	0.3965517
72	110	0.3909091
73	2	0.4245283
74	74	0.4651163
75	120	0.4880952
76	56	0.4714286
77	127	0.4909091
78	72	0.4807692
79	86	0.4705882
80	11	0.4489796
81	92	0.4255319
82	42	0.4750000
83	85	0.4722222
84	108	0.4571429
85	22	0.4411765
86	23	0.4137931
87	60	0.6000000
88	45	0.5833333
89	116	0.6363636
90	122	0.6000000
91	77	0.5555556
92	50	0.5000000
93	5	0.4000000
94	62	0.2500000
95	105	0.5000000
96	87	1.0000000
97	55	1.0000000
Size of Cluster: 2.

run time: 0.19s (19:56:05)
