Local motif clustering. build: 12:03:51, Jun 24 2019. Time: 19:56:05 [Mar 27 2019]
==================================================================================
Directed graph? (-d:)=Yes
Input graph file (-i:)=/home/dhh/soltesz-lab/losonczy-ca3-collab/v2-3232021/graph.txt
Motif type (-m:)=m5
Seed (-s:)=29
alpha (-a:)=0.98
eps (-e:)=0.0001
Size	NodeId	Conductance
1	29	1.0000000
2	19	0.9375000
3	32	0.8823529
4	91	0.8000000
5	96	0.6956522
6	93	0.6666667
7	9	0.6451613
8	14	0.5869565
9	95	0.5686275
10	97	0.5142857
11	10	0.4250000
12	88	0.4216867
13	26	0.4000000
14	76	0.3829787
15	33	0.3684210
16	31	0.3645833
17	102	0.3608247
18	38	0.3333333
19	89	0.3238095
20	7	0.3207547
21	121	0.3090909
22	57	0.3245614
23	59	0.3109244
24	90	0.2903226
25	1	0.2880000
26	0	0.2777778
27	12	0.2790698
28	44	0.2773723
29	100	0.2733813
30	51	0.2676056
31	20	0.2702703
32	6	0.2679739
33	8	0.2802548
34	70	0.2804878
35	119	0.2800000
36	82	0.2606383
37	81	0.2565445
	First local minimun!!!
38	35	0.2800000
39	61	0.2731481
40	123	0.2807018
41	107	0.2703863
42	103	0.2680851
43	54	0.2677824
44	27	0.2723577
45	112	0.2716049
46	21	0.2727273
47	68	0.2761506
48	73	0.2727273
49	79	0.2763158
50	18	0.2660550
51	15	0.2638889
52	83	0.2669903
53	98	0.2709360
54	75	0.3038674
55	4	0.3089887
56	113	0.3063584
57	58	0.3157895
58	30	0.3195266
59	129	0.3154762
60	39	0.3030303
61	36	0.3048781
62	74	0.3263889
63	46	0.3834586
64	13	0.3863636
65	127	0.3846154
66	66	0.4368932
67	3	0.4565217
68	48	0.4555556
69	110	0.4523810
70	86	0.4457831
71	42	0.5131579
72	34	0.5000000
73	49	0.5000000
74	124	0.5072464
75	125	0.5000000
76	92	0.4848485
77	11	0.4687500
78	72	0.4590164
79	56	0.4468085
80	23	0.4523810
81	60	0.6363636
82	53	0.6250000
83	85	0.6071429
84	2	0.6250000
85	22	0.6086956
86	45	0.6000000
87	50	0.5833333
88	120	0.6000000
89	77	0.5555556
90	5	0.5000000
91	108	0.4285714
92	62	0.3333333
93	122	0.4000000
94	116	0.2500000
	Global minimun!!!
95	105	0.5000000
96	87	1.0000000
97	55	1.0000000
Size of Cluster: 37.

run time: 0.19s (19:56:05)
