Local motif clustering. build: 12:03:51, Jun 24 2019. Time: 19:56:22 [Mar 27 2019]
==================================================================================
Directed graph? (-d:)=Yes
Input graph file (-i:)=/home/dhh/soltesz-lab/losonczy-ca3-collab/v2-3232021/graph.txt
Motif type (-m:)=m5
Seed (-s:)=105
alpha (-a:)=0.98
eps (-e:)=0.0001
Size	NodeId	Conductance
1	105	1.0000000
2	55	0.6666667
3	87	0.2500000
	First local minimun!!!
4	85	0.5000000
5	110	0.5000000
6	13	0.4666667
7	48	0.4705882
8	98	0.4500000
9	61	0.5277778
10	12	0.5128205
11	23	0.5454546
12	81	0.5319149
13	57	0.4509804
14	127	0.5000000
15	36	0.4925373
16	83	0.4935065
17	11	0.4810127
18	92	0.4691358
19	27	0.4659091
20	77	0.4606742
21	39	0.4456522
22	73	0.4200000
23	66	0.4561403
24	74	0.4477612
25	75	0.3910256
26	44	0.3536585
27	82	0.3333333
28	68	0.3388889
29	86	0.3314917
30	46	0.3177083
31	51	0.3179487
32	70	0.2970297
33	54	0.2912621
34	35	0.2697674
35	18	0.2533333
36	88	0.2543860
37	53	0.2532751
38	22	0.2521739
39	72	0.2446352
40	4	0.2415254
41	49	0.2291667
42	34	0.2272727
43	3	0.2133891
	Global minimun!!!
44	6	0.2222222
45	76	0.2222222
46	125	0.2232143
47	124	0.2197309
48	96	0.2272727
49	8	0.2314815
50	56	0.2475248
51	30	0.2450000
52	58	0.2424242
53	107	0.2487047
54	32	0.2500000
55	21	0.2460733
56	60	0.2857143
57	79	0.2905028
58	42	0.2906977
59	119	0.2919255
60	91	0.2974684
61	95	0.3071896
62	123	0.3262411
63	29	0.3730159
64	2	0.3688525
65	112	0.3613445
66	45	0.3423423
67	50	0.3333333
68	122	0.3364486
69	116	0.3301887
70	14	0.3956044
71	108	0.4000000
72	7	0.4044944
73	5	0.3977273
74	62	0.3908046
75	93	0.4096386
76	120	0.4074074
77	38	0.3947369
78	19	0.3866667
79	9	0.3943662
80	59	0.4090909
81	90	0.4590164
82	89	0.4827586
83	10	0.5833333
84	129	0.5957447
85	15	0.6000000
86	97	0.6153846
87	20	0.6500000
88	121	0.6250000
89	113	0.7272727
90	31	0.7000000
91	102	0.6666667
92	26	0.7142857
93	100	0.8000000
94	103	0.6666667
95	1	1.0000000
96	0	1.0000000
97	33	1.0000000
Size of Cluster: 3.

run time: 0.19s (19:56:23)
