Local motif clustering. build: 12:03:51, Jun 24 2019. Time: 19:56:02 [Mar 27 2019]
==================================================================================
Directed graph? (-d:)=Yes
Input graph file (-i:)=/home/dhh/soltesz-lab/losonczy-ca3-collab/v2-3232021/graph.txt
Motif type (-m:)=m5
Seed (-s:)=14
alpha (-a:)=0.98
eps (-e:)=0.0001
Size	NodeId	Conductance
1	14	1.0000000
2	19	0.9375000
3	38	0.8095238
4	9	0.7600000
5	10	0.7428572
6	29	0.6200000
7	97	0.4782609
8	31	0.4714286
9	26	0.4444444
10	33	0.4246575
11	59	0.4102564
12	93	0.3658537
13	20	0.3750000
14	102	0.3707865
15	89	0.3478261
16	1	0.3440860
17	0	0.3297872
18	7	0.3263158
19	12	0.3367347
20	44	0.3301887
21	90	0.3153153
22	121	0.2956522
23	32	0.2931035
24	119	0.3070866
25	96	0.3000000
26	100	0.2954545
27	91	0.2888889
28	6	0.2857143
29	95	0.2827586
30	18	0.2967742
31	76	0.2926829
32	68	0.2754491
33	103	0.2721893
34	107	0.2586207
35	15	0.2613636
36	112	0.2569833
37	88	0.2527473
38	123	0.2474227
39	51	0.2487310
40	113	0.2326733
41	54	0.2330097
42	125	0.2318841
43	124	0.2259615
44	129	0.2200957
45	27	0.2175926
46	73	0.1919643
47	8	0.1885965
48	39	0.1774892
49	79	0.1752137
50	21	0.1744681
	Global minimun!!!
	First local minimun!!!
51	57	0.1799163
52	58	0.1825726
53	3	0.2166667
54	48	0.2184874
55	81	0.2212766
56	83	0.2355556
57	70	0.2477064
58	82	0.2634146
59	30	0.2660098
60	98	0.2600000
61	4	0.2639594
62	34	0.2666667
63	61	0.2905028
64	35	0.3294118
65	66	0.3397436
66	46	0.3655172
67	75	0.4065041
68	56	0.4036697
69	110	0.4077670
70	120	0.4059406
71	49	0.4020618
72	36	0.3958333
73	74	0.4342105
74	13	0.4266667
75	72	0.4166667
76	53	0.4084507
77	127	0.4107143
78	108	0.4000000
79	86	0.3888889
80	42	0.4680851
81	22	0.4565217
82	92	0.4318182
83	11	0.4047619
84	85	0.3947369
85	2	0.4411765
86	122	0.4545455
87	116	0.4375000
88	60	0.6521739
89	23	0.6111111
90	45	0.6000000
91	50	0.5714286
92	77	0.5000000
93	5	0.4000000
94	62	0.2500000
95	105	0.5000000
96	55	1.0000000
97	87	1.0000000
Size of Cluster: 50.

run time: 0.20s (19:56:02)
