Local motif clustering. build: 12:03:51, Jun 24 2019. Time: 20:04:30 [Mar 27 2019]
==================================================================================
Directed graph? (-d:)=Yes
Input graph file (-i:)=/home/dhh/soltesz-lab/losonczy-ca3-collab/v2-3232021/graph.txt
Motif type (-m:)=m5
Seed (-s:)=23
alpha (-a:)=0.98
eps (-e:)=0.0001
Size	NodeId	Conductance
1	23	1.0000000
2	77	0.8000000
3	80	0.6666667
4	85	0.6666667
5	62	0.7083333
6	127	0.7073171
7	60	0.6607143
8	86	0.6551724
9	71	0.6271186
10	91	0.6000000
11	74	0.5764706
12	75	0.5047619
13	69	0.5000000
14	67	0.4859813
15	50	0.4727273
16	63	0.4736842
17	35	0.4354839
18	22	0.4186046
19	65	0.4090909
20	72	0.3925926
21	83	0.3630137
22	70	0.3096774
23	92	0.3037975
24	2	0.3035714
25	45	0.2865168
26	42	0.2526316
27	96	0.2538860
28	105	0.2602041
29	25	0.2525252
30	82	0.2598039
31	8	0.2500000
32	123	0.2678571
33	88	0.2687225
34	44	0.2742616
35	3	0.2817460
36	61	0.2943396
37	95	0.2925926
38	11	0.2971014
39	56	0.2730376
40	110	0.2706271
41	5	0.2712418
42	76	0.2660256
43	34	0.2618296
44	81	0.2593750
45	12	0.2538700
46	32	0.2530864
47	129	0.2523077
48	57	0.2454545
49	46	0.2485714
50	36	0.2450143
51	4	0.2513967
52	66	0.2160000
	Global minimun!!!
	First local minimun!!!
53	29	0.2270270
54	15	0.2261580
55	27	0.2339833
56	98	0.2309859
57	20	0.2398844
58	73	0.2418879
59	51	0.2440476
60	79	0.2500000
61	107	0.2741433
62	14	0.3089701
63	49	0.3084746
64	87	0.3116438
65	53	0.3044983
66	54	0.3014185
67	108	0.3024911
68	38	0.3122677
69	13	0.3181818
70	58	0.3141762
71	19	0.3115385
72	41	0.3088803
73	37	0.3073930
74	48	0.3055556
75	55	0.3092369
76	100	0.3170732
77	39	0.3168724
78	119	0.3600000
79	18	0.3574879
80	68	0.3417085
81	93	0.3471503
82	126	0.3560210
83	116	0.3621622
84	17	0.3586957
85	113	0.3918129
86	109	0.3882353
87	30	0.3892215
88	1	0.4177215
89	112	0.4189189
90	120	0.3956835
91	94	0.4087591
92	16	0.4135338
93	0	0.4435484
94	59	0.4521739
95	97	0.5744681
96	103	0.5714286
97	9	0.5681818
98	117	0.5632184
99	104	0.5882353
100	6	0.6338028
101	10	0.6226415
102	124	0.6200000
103	121	0.6363636
104	125	0.6279070
105	99	0.6190476
106	21	0.6097561
107	102	0.7142857
108	89	0.7142857
109	31	0.7037037
110	115	0.7391304
111	7	0.7000000
112	90	0.5384616
113	26	0.6000000
114	33	0.5000000
115	118	0.3333333
116	114	0.4000000
117	101	0.6666667
118	111	1.0000000
119	52	1.0000000
Size of Cluster: 52.

run time: 0.17s (20:04:30)
